"SEO Data","In Stock","Weight","Name","SKU","Formatted Discounted Price","Product Options","Main Media","Description","ID","Discounted Price","Formatted Price","Price","Quantity In Stock","Collections","Inventory Item","Updated Date","Formatted Price Per Unit","Slug","Product Type","Brand","Ribbons","Price Per Unit Data","Media Items","Track Inventory","Custom Text Fields","Price Per Unit","Ribbon","Currency","Product Page Url","Numeric Id","Manage Variants","Discount","Additional Info Sections","Date Created"
,true,0,"Pantony DSLR Old School Camera With 18-55mm Lens","38","70₫",{},"wix:image://v1/c22c23_3fd6a46235b34d158ce2ad1628900bb2~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000","<p>I'm a product description. This is a great place to ""sell"" your product and grab buyers' attention. Describe your product clearly and concisely. Use unique keywords. Write your own description instead of using manufacturers' copy.</p>","7f30b062-28f1-4cf3-836c-728bcb5bc438",70,"85₫",85,,"[""ba50d86c-e59a-3e16-c3ae-5b7e152fb3c3"",""00000000-000000-000000-000000000001""]","80cf4f9d-d70e-b30c-7c93-8d7434a43bc7",2024-11-15T17:06:48Z,,"pantony-dslr-old-school-camera-with-18-55mm-lens","physical",,"[{""text"":""SALE""}]",,"[{""description"":"""",""id"":""c22c23_3fd6a46235b34d158ce2ad1628900bb2~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_3fd6a46235b34d158ce2ad1628900bb2~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""}]",false,[],,"SALE","VND","/product-page/pantony-dslr-old-school-camera-with-18-55mm-lens","1720682280898157",false,"{""type"":""AMOUNT"",""value"":15}","[{""title"":""Chi tiết sản phẩm"",""description"":""<p>I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.</p>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.</p>""}]",2024-07-11T07:18:00Z
,true,0,"HKI Tech Quadcopter Drone With 360 Camera & Controller","37","85₫","{""COLOR"":{""optionType"":""color"",""name"":""COLOR"",""choices"":[{""inStock"":true,""visible"":true,""mainMedia"":null,""description"":""Blue"",""mediaItems"":[],""value"":""#0000ff""},{""inStock"":true,""visible"":true,""mainMedia"":null,""description"":""Purple"",""mediaItems"":[],""value"":""#8710e9""},{""inStock"":true,""visible"":true,""mainMedia"":null,""description"":""Red"",""mediaItems"":[],""value"":""#e71515""}]}}","wix:image://v1/c22c23_77a52a8e6f8b4879a6548e11a3df3613~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000","<p>I'm a product description. This is a great place to ""sell"" your product and grab buyers' attention. Describe your product clearly and concisely. Use unique keywords. Write your own description instead of using manufacturers' copy.</p>","1862e647-bb6f-4da7-99d8-8414975f2705",85,"85₫",85,,"[""77da8514-fae3-4d57-a244-5b3568bf052a"",""00000000-000000-000000-000000000001""]","e79d19b8-4490-b258-6627-7beb68a0d8fa",2024-11-15T17:06:48Z,,"hki-tech-quadcopter-drone-with-360-camera-controller","physical",,[],,"[{""description"":"""",""id"":""c22c23_77a52a8e6f8b4879a6548e11a3df3613~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_77a52a8e6f8b4879a6548e11a3df3613~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""},{""description"":"""",""id"":""c22c23_18e0fae4cf7d48cbaa4d26f9fa70c8a8~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_18e0fae4cf7d48cbaa4d26f9fa70c8a8~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""},{""description"":"""",""id"":""c22c23_e458c02b05634c34a668c944a369f0bf~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_e458c02b05634c34a668c944a369f0bf~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/hki-tech-quadcopter-drone-with-360-camera-controller","1720682280898173",false,"{""type"":""NONE"",""value"":0}","[{""title"":""Chi tiết sản phẩm"",""description"":""<p>I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.</p>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.</p>""}]",2024-07-11T07:18:00Z
,true,0,"Megapixel Waterproof Mini Digital Camera","36","70₫",{},"wix:image://v1/c22c23_c25f748ee2264db6a3767d99717a2b84~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000","<p>I'm a product description. This is a great place to ""sell"" your product and grab buyers' attention. Describe your product clearly and concisely. Use unique keywords. Write your own description instead of using manufacturers' copy.</p>","7cca8caa-df40-4a48-88f2-4da5683bf243",70,"85₫",85,,"[""ba50d86c-e59a-3e16-c3ae-5b7e152fb3c3"",""77da8514-fae3-4d57-a244-5b3568bf052a"",""00000000-000000-000000-000000000001""]","83357355-20bf-b5b7-770d-b25a97c40dbc",2024-11-15T17:06:48Z,,"megapixel-waterproof-mini-digital-camera","physical",,"[{""text"":""SALE""}]",,"[{""description"":"""",""id"":""c22c23_c25f748ee2264db6a3767d99717a2b84~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_c25f748ee2264db6a3767d99717a2b84~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""}]",false,[],,"SALE","VND","/product-page/megapixel-waterproof-mini-digital-camera","1720682280898190",false,"{""type"":""AMOUNT"",""value"":15}","[{""title"":""Chi tiết sản phẩm"",""description"":""<p>I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.</p>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.</p>""}]",2024-07-11T07:18:00Z
,true,0,"EXE Mini Drone With Sky Controller","35","85₫",{},"wix:image://v1/c22c23_607618f163cf465da48e3393dbcd871e~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000","<p>I'm a product description. This is a great place to ""sell"" your product and grab buyers' attention. Describe your product clearly and concisely. Use unique keywords. Write your own description instead of using manufacturers' copy.</p>","38ad8581-aef6-4cd9-a86c-6d186472b823",85,"85₫",85,,"[""00000000-000000-000000-000000000001""]","c7527a7e-5109-b326-5793-92e79b8d47dc",2024-11-15T17:06:48Z,,"exe-mini-drone-with-sky-controller","physical",,[],,"[{""description"":"""",""id"":""c22c23_607618f163cf465da48e3393dbcd871e~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_607618f163cf465da48e3393dbcd871e~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/exe-mini-drone-with-sky-controller","1720682280898206",false,"{""type"":""NONE"",""value"":0}","[{""title"":""Chi tiết sản phẩm"",""description"":""<p>I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.</p>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.</p>""}]",2024-07-11T07:18:00Z
,true,0,"Pantony 180 20.0 Megapixel Digital Camera","34","85₫",{},"wix:image://v1/c22c23_1bef44e4aad644d88da3458c1aa9c341~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000","<p>I'm a product description. This is a great place to ""sell"" your product and grab buyers' attention. Describe your product clearly and concisely. Use unique keywords. Write your own description instead of using manufacturers' copy.</p>","0f0fdb53-d33c-47a5-99a4-e908c7e2a9a7",85,"85₫",85,,"[""9ad13e8d-b620-1bbe-d7ad-cc88e39acbc8"",""00000000-000000-000000-000000000001""]","f0f024ac-2cc3-b85a-665b-16f7381d5658",2024-11-15T17:06:48Z,,"pantony-180-20-0-megapixel-digital-camera","physical",,[],,"[{""description"":"""",""id"":""c22c23_1bef44e4aad644d88da3458c1aa9c341~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_1bef44e4aad644d88da3458c1aa9c341~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/pantony-180-20-0-megapixel-digital-camera","1720682280898220",false,"{""type"":""NONE"",""value"":0}","[{""title"":""Chi tiết sản phẩm"",""description"":""<p>I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.</p>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.</p>""}]",2024-07-11T07:18:00Z
,true,0,"SXD Mini Portable Bluetooth Speaker","33","85₫",{},"wix:image://v1/c22c23_d07318f25e874d25b1151a36333e8fcb~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000","<p>I'm a product description. This is a great place to ""sell"" your product and grab buyers' attention. Describe your product clearly and concisely. Use unique keywords. Write your own description instead of using manufacturers' copy.</p>","71616a83-e682-4c63-937b-073a67bf67a2",85,"85₫",85,,"[""00000000-000000-000000-000000000001""]","8e9e957c-197d-b39c-6c84-f8c59840985d",2024-11-15T17:06:48Z,,"sxd-mini-portable-bluetooth-speaker","physical",,[],,"[{""description"":"""",""id"":""c22c23_d07318f25e874d25b1151a36333e8fcb~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_d07318f25e874d25b1151a36333e8fcb~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/sxd-mini-portable-bluetooth-speaker","1720682280898234",false,"{""type"":""NONE"",""value"":0}","[{""title"":""Chi tiết sản phẩm"",""description"":""<p>I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.</p>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.</p>""}]",2024-07-11T07:18:00Z
,true,0,"Certified Pantony Buds Wireless Earbud Headphones","32","85₫",{},"wix:image://v1/c22c23_59eb04b5184848f597f1802443c62ccc~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000","<p>I'm a product description. This is a great place to ""sell"" your product and grab buyers' attention. Describe your product clearly and concisely. Use unique keywords. Write your own description instead of using manufacturers' copy.</p>","2cd434d3-47ec-493f-b5f8-06aba78df352",85,"85₫",85,,"[""00000000-000000-000000-000000000001""]","d32bcb2c-b813-b6c0-4a07-f95458720cad",2024-11-15T17:06:48Z,,"certified-pantony-buds-wireless-earbud-headphones","physical",,[],,"[{""description"":"""",""id"":""c22c23_59eb04b5184848f597f1802443c62ccc~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_59eb04b5184848f597f1802443c62ccc~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/certified-pantony-buds-wireless-earbud-headphones","1720682280898248",false,"{""type"":""NONE"",""value"":0}","[{""title"":""Chi tiết sản phẩm"",""description"":""<p>I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.</p>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.</p>""}]",2024-07-11T07:18:00Z
,true,0,"SDK Portable Bluetooth Speaker","31","85₫",{},"wix:image://v1/c22c23_7b3b59adc71d48aea694647bfb4385b8~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000","<p>I'm a product description. This is a great place to ""sell"" your product and grab buyers' attention. Describe your product clearly and concisely. Use unique keywords. Write your own description instead of using manufacturers' copy.</p>","d59062a2-788c-44a9-a636-b497e1695361",85,"85₫",85,,"[""77da8514-fae3-4d57-a244-5b3568bf052a"",""839cea46-5a84-3aff-1d15-3c63bd31c76d"",""9ad13e8d-b620-1bbe-d7ad-cc88e39acbc8"",""00000000-000000-000000-000000000001""]","2a6f9d5d-8773-bb56-59c9-4b681e96ac9e",2024-11-15T17:06:48Z,,"sdk-portable-bluetooth-speaker","physical",,[],,"[{""description"":"""",""id"":""c22c23_7b3b59adc71d48aea694647bfb4385b8~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_7b3b59adc71d48aea694647bfb4385b8~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/sdk-portable-bluetooth-speaker","1720682280898262",false,"{""type"":""NONE"",""value"":0}","[{""title"":""Chi tiết sản phẩm"",""description"":""<p>I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.</p>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.</p>""}]",2024-07-11T07:18:00Z
,true,0,"White Buds Wireless Earbud Headphones","30","85₫",{},"wix:image://v1/c22c23_1752807cf4f14909a5928ba0cedb339e~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000","<p>I'm a product description. This is a great place to ""sell"" your product and grab buyers' attention. Describe your product clearly and concisely. Use unique keywords. Write your own description instead of using manufacturers' copy.</p>","108826ac-d3b5-46ab-855a-5e7c3c470d77",85,"85₫",85,,"[""77da8514-fae3-4d57-a244-5b3568bf052a"",""00000000-000000-000000-000000000001""]","ef77d953-2c4a-b954-7aa5-a183c3b8f288",2024-11-15T17:06:48Z,,"white-buds-wireless-earbud-headphones","physical",,[],,"[{""description"":"""",""id"":""c22c23_1752807cf4f14909a5928ba0cedb339e~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_1752807cf4f14909a5928ba0cedb339e~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/white-buds-wireless-earbud-headphones","1720682280898276",false,"{""type"":""NONE"",""value"":0}","[{""title"":""Chi tiết sản phẩm"",""description"":""<p>I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.</p>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.</p>""}]",2024-07-11T07:18:00Z
,true,0,"Surround Sound 10.2 Gaming Headset","29","70₫",{},"wix:image://v1/c22c23_0d97e80aa2aa4072878ad49cbe04e926~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000","<p>I'm a product description. This is a great place to ""sell"" your product and grab buyers' attention. Describe your product clearly and concisely. Use unique keywords. Write your own description instead of using manufacturers' copy.</p>","b3062fad-3e63-4814-8218-078047f14985",70,"85₫",85,,"[""ba50d86c-e59a-3e16-c3ae-5b7e152fb3c3"",""00000000-000000-000000-000000000001""]","4cf9d052-c19c-b7eb-7de7-f87fb80eb67a",2024-11-15T17:06:48Z,,"surround-sound-10-2-gaming-headset","physical",,"[{""text"":""SALE""}]",,"[{""description"":"""",""id"":""c22c23_0d97e80aa2aa4072878ad49cbe04e926~mv2.jpg"",""link"":null,""src"":""wix:image://v1/c22c23_0d97e80aa2aa4072878ad49cbe04e926~mv2.jpg/file.jpg#originWidth=2000&originHeight=2000"",""title"":"""",""type"":""Image""}]",false,[],,"SALE","VND","/product-page/surround-sound-10-2-gaming-headset","1720682280898290",false,"{""type"":""AMOUNT"",""value"":15}","[{""title"":""Chi tiết sản phẩm"",""description"":""<p>I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.</p>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.</p>""}]",2024-07-11T07:18:00Z
